id,__latitude,__longitude,country,country__shape,country__colour,year,year__shape,year__colour,haplotype,haplotype__shape,haplotype__colour
10060_5_2_Cam003680_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10060_5_3_Cam002432_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10060_5_4_Cam019648_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10060_5_5_Cam010389_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10060_5_87_Ban1102_2011,24,90,Bangladesh,circle,#FF0000,2011,square,#1E90FF,H58,triangle,#FF0000
10060_5_88_Ban1154_2011,24,90,Bangladesh,circle,#FF0000,2011,square,#1E90FF,H58,triangle,#FF0000
10060_5_89_Ban1404_2011,24,90,Bangladesh,circle,#FF0000,2011,square,#1E90FF,H58,triangle,#FF0000
10060_5_90_Ban1499_2011,24,90,Bangladesh,circle,#FF0000,2011,square,#1E90FF,H58,triangle,#FF0000
10060_5_91_Ban1553_2011,24,90,Bangladesh,circle,#FF0000,2011,square,#1E90FF,H58,triangle,#FF0000
10060_5_92_Ban1607_2011,24,90,Bangladesh,circle,#FF0000,2011,square,#1E90FF,H58,triangle,#FF0000
10060_5_93_Ban1703_2008,24,90,Bangladesh,circle,#FF0000,2008,square,#6495ED,H58,triangle,#FF0000
10060_5_94_Ban1707_2012,24,90,Bangladesh,circle,#FF0000,2012,square,#0000FF,H58,triangle,#FF0000
10060_6_28_LaoUI13823_2009,18,105,Laos,circle,#F0E68C,2009,square,#4682B4,H58,triangle,#FF0000
10060_6_31_LaoUI15075_2008,18,105,Laos,circle,#F0E68C,2008,square,#6495ED,H58,triangle,#FF0000
10060_6_33_LaoUI16704_2010,18,105,Laos,circle,#F0E68C,2010,square,#4169E1,H58,triangle,#FF0000
10060_6_36_LaoUI3398_2003,18,105,Laos,circle,#F0E68C,2003,square,#00FFFF,H58,triangle,#FF0000
10060_6_38_LaoUI3452_2003,18,105,Laos,circle,#F0E68C,2003,square,#00FFFF,H58,triangle,#FF0000
10060_6_39_LaoUI3492_2003,18,105,Laos,circle,#F0E68C,2003,square,#00FFFF,H58,triangle,#FF0000
10060_6_4_LaoLPB866_2008,18,105,Laos,circle,#F0E68C,2008,square,#6495ED,H58,triangle,#FF0000
10060_6_47_LaoUI3915_2003,18,105,Laos,circle,#F0E68C,2003,square,#00FFFF,H58,triangle,#FF0000
10060_6_49_LaoUI4389_2003,18,105,Laos,circle,#F0E68C,2003,square,#00FFFF,H58,triangle,#FF0000
10060_6_50_LaoUI4639_2003,18,105,Laos,circle,#F0E68C,2003,square,#00FFFF,H58,triangle,#FF0000
10060_6_54_LaoUI5106_2004,18,105,Laos,circle,#F0E68C,2004,square,#87CEEB,H58,triangle,#FF0000
10060_6_55_LaoUI5154_2004,18,105,Laos,circle,#F0E68C,2004,square,#87CEEB,H58,triangle,#FF0000
10060_6_71_Tan129-0242-M_2008,-6,35,Tanzania,circle,#4682B4,2008,square,#6495ED,H58,triangle,#FF0000
10060_6_72_Tan129-0289-M_2008,-6,35,Tanzania,circle,#4682B4,2008,square,#6495ED,H58,triangle,#FF0000
10060_6_75_Tan129-0327-M_2008,-6,35,Tanzania,circle,#4682B4,2008,square,#6495ED,H58,triangle,#FF0000
10060_6_77_Tan129-0268-M_2008,-6,35,Tanzania,circle,#4682B4,2008,square,#6495ED,H58,triangle,#FF0000
10060_6_78_Tan129-0339-M_2008,-6,35,Tanzania,circle,#4682B4,2008,square,#6495ED,H58,triangle,#FF0000
10060_6_79_Tan129-0303-M_2008,-6,35,Tanzania,circle,#4682B4,2008,square,#6495ED,H58,triangle,#FF0000
10060_6_80_Tan129-0257-M_2008,-6,35,Tanzania,circle,#4682B4,2008,square,#6495ED,H58,triangle,#FF0000
10060_6_81_Tan129-0230-K_2008,-6,35,Tanzania,circle,#4682B4,2008,square,#6495ED,H58,triangle,#FF0000
10060_6_82_Tan129-0254-M_2008,-6,35,Tanzania,circle,#4682B4,2008,square,#6495ED,H58,triangle,#FF0000
10060_6_83_Tan129-0238-M_2008,-6,35,Tanzania,circle,#4682B4,2008,square,#6495ED,H58,triangle,#FF0000
10060_6_85_IraqH062640481_2006,33,44,Iraq,circle,#A0522D,2006,square,#00BFFF,H58,triangle,#FF0000
10060_6_86_IraqH094620494_2009,33,44,Iraq,circle,#A0522D,2009,square,#4682B4,H58,triangle,#FF0000
10060_6_87_IraqH083520583_2008,33,44,Iraq,circle,#A0522D,2008,square,#6495ED,H58,triangle,#FF0000
10060_6_88_IraqH104280445_2010,33,44,Iraq,circle,#A0522D,2010,square,#4169E1,H58,triangle,#FF0000
10060_6_89_IraqH075080543_2007,33,44,Iraq,circle,#A0522D,2007,square,#B0C4DE,H58,triangle,#FF0000
10060_6_90_IraqH094420550_2009,33,44,Iraq,circle,#A0522D,2009,square,#4682B4,H58,triangle,#FF0000
10060_6_91_IraqH084140247_2008,33,44,Iraq,circle,#A0522D,2008,square,#6495ED,H58,triangle,#FF0000
10060_6_92_IraqH094320403_2009,33,44,Iraq,circle,#A0522D,2009,square,#4682B4,H58,triangle,#FF0000
10060_6_93_IraqH084260341_2008,33,44,Iraq,circle,#A0522D,2008,square,#6495ED,H58,triangle,#FF0000
10071_3_1_Ban1738_2012,24,90,Bangladesh,circle,#FF0000,2012,square,#0000FF,H58,triangle,#FF0000
10071_3_11_BanTY107_2012,24,90,Bangladesh,circle,#FF0000,2012,square,#0000FF,H58,triangle,#FF0000
10071_3_13_BanTY121_2012,24,90,Bangladesh,circle,#FF0000,2012,square,#0000FF,H58,triangle,#FF0000
10071_3_14_BanTY132_2012,24,90,Bangladesh,circle,#FF0000,2012,square,#0000FF,H58,triangle,#FF0000
10071_3_17_BanTY529_2012,24,90,Bangladesh,circle,#FF0000,2012,square,#0000FF,H58,triangle,#FF0000
10071_3_19_BanTY585_2012,24,90,Bangladesh,circle,#FF0000,2012,square,#0000FF,H58,triangle,#FF0000
10071_3_2_Ban1877_2012,24,90,Bangladesh,circle,#FF0000,2012,square,#0000FF,H58,triangle,#FF0000
10071_3_20_BanTY589_2012,24,90,Bangladesh,circle,#FF0000,2012,square,#0000FF,H58,triangle,#FF0000
10071_3_21_BanTY647_2012,24,90,Bangladesh,circle,#FF0000,2012,square,#0000FF,H58,triangle,#FF0000
10071_3_26_Safr1647901_2005,-29,24,S.Africa,circle,#AFEEEE,2005,square,#87CEFA,H58,triangle,#FF0000
10071_3_47_Safr493790_2010,-29,24,S.Africa,circle,#AFEEEE,2010,square,#4169E1,H58,triangle,#FF0000
10071_3_50_Safr474899_2010,-29,24,S.Africa,circle,#AFEEEE,2010,square,#4169E1,H58,triangle,#FF0000
10071_3_58_Safr583236_2011,-29,24,S.Africa,circle,#AFEEEE,2011,square,#1E90FF,H58,triangle,#FF0000
10071_3_60_Safr648212_2012,-29,24,S.Africa,circle,#AFEEEE,2012,square,#0000FF,H58,triangle,#FF0000
10071_3_8_BanTY053_2012,24,90,Bangladesh,circle,#FF0000,2012,square,#0000FF,H58,triangle,#FF0000
10071_8_62_Ken0515_2007,1,38,Kenya,circle,#1E90FF,2007,square,#B0C4DE,H58,triangle,#FF0000
10071_8_63_Ken0552_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
10071_8_64_Ken0527_2007,1,38,Kenya,circle,#1E90FF,2007,square,#B0C4DE,H58,triangle,#FF0000
10071_8_65_Ken0507_2007,1,38,Kenya,circle,#1E90FF,2007,square,#B0C4DE,H58,triangle,#FF0000
10071_8_66_Ken0519_2007,1,38,Kenya,circle,#1E90FF,2007,square,#B0C4DE,H58,triangle,#FF0000
10071_8_67_Ken0533_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
10071_8_68_Ken0512_2007,1,38,Kenya,circle,#1E90FF,2007,square,#B0C4DE,H58,triangle,#FF0000
10071_8_69_Ken0530_2007,1,38,Kenya,circle,#1E90FF,2007,square,#B0C4DE,H58,triangle,#FF0000
10071_8_70_Ken0553_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
10071_8_71_Ken0550_2009,1,38,Kenya,circle,#1E90FF,2009,square,#4682B4,H58,triangle,#FF0000
10071_8_72_Ken0511_2007,1,38,Kenya,circle,#1E90FF,2007,square,#B0C4DE,H58,triangle,#FF0000
10071_8_74_Ken0539_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
10071_8_76_Ken0522_2007,1,38,Kenya,circle,#1E90FF,2007,square,#B0C4DE,H58,triangle,#FF0000
10071_8_77_Ken0517_2007,1,38,Kenya,circle,#1E90FF,2007,square,#B0C4DE,H58,triangle,#FF0000
10071_8_78_Ken0548_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
10071_8_79_Ken0509_2007,1,38,Kenya,circle,#1E90FF,2007,square,#B0C4DE,H58,triangle,#FF0000
10071_8_80_Ken0500_2007,1,38,Kenya,circle,#1E90FF,2007,square,#B0C4DE,H58,triangle,#FF0000
10071_8_81_Ken0506_2007,1,38,Kenya,circle,#1E90FF,2007,square,#B0C4DE,H58,triangle,#FF0000
10071_8_82_Ken0554_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
10071_8_83_Ken0508_2007,1,38,Kenya,circle,#1E90FF,2007,square,#B0C4DE,H58,triangle,#FF0000
10071_8_88_Ken0524_2007,1,38,Kenya,circle,#1E90FF,2007,square,#B0C4DE,H58,triangle,#FF0000
10071_8_89_Ken0523_2007,1,38,Kenya,circle,#1E90FF,2007,square,#B0C4DE,H58,triangle,#FF0000
10071_8_90_Ken0544_2009,1,38,Kenya,circle,#1E90FF,2009,square,#4682B4,H58,triangle,#FF0000
10071_8_91_Ken0545_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
10071_8_92_Ken0538_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
10071_8_94_Ken0534_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
10071_8_95_Ken0514_2007,1,38,Kenya,circle,#1E90FF,2007,square,#B0C4DE,H58,triangle,#FF0000
10209_5_1_Cam001525_2007,13,105,Cambodia,circle,#FFD700,2007,square,#B0C4DE,H58,triangle,#FF0000
10209_5_10_Cam007506_2007,13,105,Cambodia,circle,#FFD700,2007,square,#B0C4DE,H58,triangle,#FF0000
10209_5_11_Cam006685_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
10209_5_12_Cam011815_2007,13,105,Cambodia,circle,#FFD700,2007,square,#B0C4DE,H58,triangle,#FF0000
10209_5_14_Cam015823_2007,13,105,Cambodia,circle,#FFD700,2007,square,#B0C4DE,H58,triangle,#FF0000
10209_5_15_Cam023117_2007,13,105,Cambodia,circle,#FFD700,2007,square,#B0C4DE,H58,triangle,#FF0000
10209_5_16_Cam024445_2007,13,105,Cambodia,circle,#FFD700,2007,square,#B0C4DE,H58,triangle,#FF0000
10209_5_17_Cam023116_2007,13,105,Cambodia,circle,#FFD700,2007,square,#B0C4DE,H58,triangle,#FF0000
10209_5_18_Cam024758_2007,13,105,Cambodia,circle,#FFD700,2007,square,#B0C4DE,H58,triangle,#FF0000
10209_5_19_Cam007363_2007,13,105,Cambodia,circle,#FFD700,2007,square,#B0C4DE,H58,triangle,#FF0000
10209_5_2_Cam001619_2007,13,105,Cambodia,circle,#FFD700,2007,square,#B0C4DE,H58,triangle,#FF0000
10209_5_27_LaoUI1059_2001,18,105,Laos,circle,#F0E68C,2001,square,#E0FFFF,H58,triangle,#FF0000
10209_5_28_LaoUI1151_2001,18,105,Laos,circle,#F0E68C,2001,square,#E0FFFF,H58,triangle,#FF0000
10209_5_3_Cam102645_2007,13,105,Cambodia,circle,#FFD700,2007,square,#B0C4DE,H58,triangle,#FF0000
10209_5_31_LaoUI1954-12/3_2002,18,105,Laos,circle,#F0E68C,2002,square,#B0E0E6,H58,triangle,#FF0000
10209_5_33_LaoUI1965_2002,18,105,Laos,circle,#F0E68C,2002,square,#B0E0E6,H58,triangle,#FF0000
10209_5_34_LaoUI1998_2002,18,105,Laos,circle,#F0E68C,2002,square,#B0E0E6,H58,triangle,#FF0000
10209_5_35_LaoUI2000_2002,18,105,Laos,circle,#F0E68C,2002,square,#B0E0E6,H58,triangle,#FF0000
10209_5_38_LaoUI2063_2002,18,105,Laos,circle,#F0E68C,2002,square,#B0E0E6,H58,triangle,#FF0000
10209_5_39_LaoUI2120_2002,18,105,Laos,circle,#F0E68C,2002,square,#B0E0E6,H58,triangle,#FF0000
10209_5_4_Cam003270_2007,13,105,Cambodia,circle,#FFD700,2007,square,#B0C4DE,H58,triangle,#FF0000
10209_5_41_LaoUI2144_2002,18,105,Laos,circle,#F0E68C,2002,square,#B0E0E6,H58,triangle,#FF0000
10209_5_43_LaoUI2155_2002,18,105,Laos,circle,#F0E68C,2002,square,#B0E0E6,H58,triangle,#FF0000
10209_5_44_LaoUI2220_2002,18,105,Laos,circle,#F0E68C,2002,square,#B0E0E6,H58,triangle,#FF0000
10209_5_46_LaoUI247_2000,18,105,Laos,circle,#F0E68C,2000,square,#F0FFFF,H58,triangle,#FF0000
10209_5_5_Cam006110_2007,13,105,Cambodia,circle,#FFD700,2007,square,#B0C4DE,H58,triangle,#FF0000
10209_5_50_LaoUI2824_2002,18,105,Laos,circle,#F0E68C,2002,square,#B0E0E6,H58,triangle,#FF0000
10209_5_51_LaoUI286_2000,18,105,Laos,circle,#F0E68C,2000,square,#F0FFFF,H58,triangle,#FF0000
10209_5_53_LaoUI315_2000,18,105,Laos,circle,#F0E68C,2000,square,#F0FFFF,H58,triangle,#FF0000
10209_5_58_LaoUI3275_2003,18,105,Laos,circle,#F0E68C,2003,square,#00FFFF,H58,triangle,#FF0000
10209_5_61_LaoUI473_2000,18,105,Laos,circle,#F0E68C,2000,square,#F0FFFF,H58,triangle,#FF0000
10209_5_7_Cam005516_2007,13,105,Cambodia,circle,#FFD700,2007,square,#B0C4DE,H58,triangle,#FF0000
10349_1_21_Ind052042_2005,20,77,India,circle,#FF6347,2005,square,#87CEFA,H58,triangle,#FF0000
10349_1_22_SEAsia061748_2006,13.4880686,144.1008906,SEAsia,circle,#FAF0E6,2006,square,#00BFFF,H58,triangle,#FF0000
10349_1_25_Ind063424_2006,20,77,India,circle,#FF6347,2006,square,#00BFFF,H58,triangle,#FF0000
10349_1_71_Ind114224_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10349_1_72_Ind11877_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10349_1_74_Ind12148_2012,20,77,India,circle,#FF6347,2012,square,#0000FF,H58,triangle,#FF0000
10349_1_79_Ind12960_2012,20,77,India,circle,#FF6347,2012,square,#0000FF,H58,triangle,#FF0000
10349_1_91_IndE02-2759_2002,20,77,India,circle,#FF6347,2002,square,#B0E0E6,H58,triangle,#FF0000
10425_1_1_Viedtc8_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10425_1_11_Viedtc174_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10425_1_15_Viedn191_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10425_1_16_Viedn14_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10425_1_17_Viedtc79_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10425_1_18_Viedn63_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10425_1_19_Viedn121_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10425_1_2_Nepnp69_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10425_1_20_Viedn136_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10425_1_23_Viedn86_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10425_1_24_Viedn93_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10425_1_26_Viedn162_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10425_1_27_Viedn18_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10425_1_29_Viedtc103_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10425_1_3_Nepnp74_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10425_1_30_Viedn19_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10425_1_31_Viedn160_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10425_1_33_Viedn189_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10425_1_34_Viedtc93_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10425_1_37_Viedn61_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10425_1_4_Viedtc86_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10425_1_42_Viect1-40_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10425_1_43_Viedty1-73_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10425_1_45_Viect1-17_1993,16,106,Vietnam,circle,#FFA500,1993,square,#7CFC00,H58,triangle,#FF0000
10425_1_48_Viety3-193_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10425_1_51_Viect1-3_1993,16,106,Vietnam,circle,#FFA500,1993,square,#7CFC00,H58,triangle,#FF0000
10425_1_55_Viect1-102_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10425_1_57_Viect1-34_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10425_1_58_Vieipt41_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10425_1_6_Nepnp80_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10425_1_62_Viety2-120_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10425_1_7_Viedtc105_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10425_1_73_Viety2-108_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10425_1_8_Viedtc153_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10425_1_9_Nepnp27_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10426_1_1_Viedtc95_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_10_Viedtc102_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_11_Viedn163_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10426_1_12_Viedn45_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10426_1_13_Viedtc3_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_14_Viedn15_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10426_1_16_Viedtc150_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10426_1_17_Viedtc92_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_19_Viedn10_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10426_1_2_Viedtc110_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_21_Viedn109_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10426_1_23_Viedtc138_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10426_1_24_Viedtc69_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_25_Viedn12_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10426_1_26_Viedn108_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10426_1_27_Viedn57_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10426_1_28_Viedtc71_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_29_Viedn20_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10426_1_30_Viedtc21_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_31_Viedn28_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10426_1_34_Vieipt43_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10426_1_35_Viety2-160_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_36_Vieipt47_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10426_1_38_Viect1-45_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_40_Viedty1-75_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10426_1_41_Viety2-170_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10426_1_42_Viety3-253_1998,16,106,Vietnam,circle,#FFA500,1998,square,#556B2F,H58,triangle,#FF0000
10426_1_47_Vieipt79_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10426_1_48_Viedty1-86_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10426_1_49_Viect1-23_1993,16,106,Vietnam,circle,#FFA500,1993,square,#7CFC00,H58,triangle,#FF0000
10426_1_50_Vieipt76_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10426_1_51_Viedty1-88_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10426_1_52_Viety3-212_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10426_1_55_Viedty1-89_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10426_1_57_Viect1-65_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_58_Viedty1-46_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10426_1_59_Viedty1-91_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10426_1_6_Nepnp61_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10426_1_60_Viedty1-58_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10426_1_61_Viedty1-93_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10426_1_62_Viect1-33_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_63_Viedty1-67_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10426_1_64_Viety3-215_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10426_1_67_Viety2-76_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_69_Viety2-17_1993,16,106,Vietnam,circle,#FFA500,1993,square,#7CFC00,H58,triangle,#FF0000
10426_1_70_Viety2-90_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_71_Viety2-139_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_72_Viety2-123_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_74_Viety2-144_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_76_Viety2-146_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_78_Viety2-100_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_79_Viety2-114_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_80_Viety2-131_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_81_Viety2-71_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_82_Viety2-101_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_84_Viety2-132_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_85_Viety2-150_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_88_Viety2-153_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_9_Viedtc139_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10426_1_92_Viety2-103_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_94_Viety2-134_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_95_Viety2-104_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10426_1_96_Viety2-155_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10492_1_11_IndMDUST141_2012,20,77,India,circle,#FF6347,2012,square,#0000FF,H58,triangle,#FF0000
10492_1_12_IndMDUST145_2012,20,77,India,circle,#FF6347,2012,square,#0000FF,H58,triangle,#FF0000
10492_1_13_IndMDUST147_2012,20,77,India,circle,#FF6347,2012,square,#0000FF,H58,triangle,#FF0000
10492_1_15_UnkMDUST151_2012,,,Unknown,circle,#000000,2012,square,#0000FF,H58,triangle,#FF0000
10492_1_17_IndMDUST158_2012,20,77,India,circle,#FF6347,2012,square,#0000FF,H58,triangle,#FF0000
10492_1_18_IndMDUST161_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_19_IndMDUST166_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_20_IndMDUST169_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
